*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:33
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 Surface    Soil     0-5    5-15   15-30   30-53  53-100 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2008 236   127    4573   0.157    5211   0.178   27311       0   27311    1142    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1412      53     107   24098     638    1277    1916    6656   13611    0.00    0.46    0.06    0.09    0.10    0.10    0.12    0.00    0.15    0.01    0.02    0.03    0.03    0.05    0.00    0.32    0.04    0.07    0.07    0.07    0.06       0
 2008 237   128    4573   0.157    5211   0.178   27311       0   27311    1142    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1411      53     107   24097     638    1277    1916    6656   13611    0.00    0.46    0.06    0.09    0.10    0.10    0.11    0.00    0.14    0.01    0.02    0.03    0.03    0.05    0.00    0.32    0.04    0.07    0.07    0.07    0.06       0
 2008 238   129    4573   0.157    5211   0.178   27310       0   27310    1142    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1411      53     107   24097     638    1277    1916    6656   13611    0.00    0.46    0.05    0.09    0.10    0.10    0.11    0.00    0.14    0.01    0.02    0.03    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 239   130    4573   0.157    5211   0.178   27310       0   27310    1142    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1411      53     107   24097     638    1277    1916    6656   13611    0.00    0.45    0.05    0.09    0.10    0.10    0.11    0.00    0.14    0.01    0.02    0.03    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 240   131    4573   0.157    5211   0.178   27310       0   27310    1142    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1411      53     107   24097     638    1277    1916    6656   13611    0.00    0.45    0.05    0.09    0.10    0.09    0.11    0.00    0.14    0.01    0.02    0.03    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 241   132    4573   0.157    5211   0.178   27309       0   27309    1141    2286    3437    6715   13730       0     231      34      69     109       7      12    2981     470     940    1411      53     107   24097     638    1277    1916    6656   13611    0.00    0.45    0.05    0.09    0.10    0.09    0.11    0.00    0.13    0.01    0.02    0.03    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 242   133    4572   0.157    5211   0.178   27309       0   27309    1141    2285    3437    6715   13730       0     231      34      68     109       7      12    2980     469     940    1411      53     107   24097     638    1277    1916    6656   13610    0.00    0.44    0.05    0.09    0.10    0.09    0.11    0.00    0.13    0.01    0.02    0.02    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 243   134    4571   0.157    5211   0.178   27308       0   27308    1141    2285    3436    6715   13730       0     231      34      68     109       7      12    2979     469     940    1411      53     107   24097     638    1277    1916    6656   13610    0.00    0.44    0.05    0.09    0.10    0.09    0.11    0.00    0.13    0.01    0.02    0.02    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 244   135    4571   0.157    5210   0.178   27307       0   27307    1141    2285    3436    6715   13730       0     231      34      68     109       7      12    2979     469     939    1410      53     107   24097     638    1277    1916    6656   13610    0.00    0.43    0.05    0.09    0.10    0.09    0.11    0.00    0.12    0.01    0.02    0.02    0.03    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 245   136    4570   0.157    5210   0.178   27306       0   27306    1141    2284    3436    6715   13730       0     230      33      68     109       7      12    2978     469     939    1410      53     107   24097     638    1277    1916    6656   13610    0.00    0.43    0.05    0.09    0.09    0.09    0.11    0.00    0.12    0.01    0.02    0.02    0.02    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 246   137    4569   0.156    5210   0.178   27305       0   27305    1140    2284    3436    6715   13730       0     230      33      68     109       7      12    2977     469     939    1410      53     107   24097     638    1277    1916    6655   13610    0.00    0.42    0.05    0.08    0.09    0.09    0.11    0.00    0.11    0.01    0.02    0.02    0.02    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 247   138    4568   0.156    5210   0.178   27304       0   27304    1140    2283    3435    6715   13730       0     230      33      68     109       7      12    2976     469     939    1409      53     107   24097     638    1277    1916    6655   13610    0.00    0.42    0.05    0.08    0.09    0.09    0.11    0.00    0.11    0.01    0.01    0.02    0.02    0.05    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 248   139    4568   0.156    5209   0.178   27303       0   27303    1140    2283    3435    6715   13730       0     230      33      68     109       7      12    2975     469     938    1409      53     107   24097     638    1277    1916    6655   13610    0.00    0.41    0.05    0.08    0.09    0.09    0.10    0.00    0.10    0.01    0.01    0.02    0.02    0.04    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 249   140    4567   0.156    5209   0.178   27302       0   27302    1140    2283    3434    6715   13730       0     230      33      68     109       7      12    2975     468     938    1408      53     107   24097     638    1277    1916    6655   13610    0.00    0.41    0.05    0.08    0.09    0.09    0.10    0.00    0.10    0.01    0.01    0.02    0.02    0.04    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 250   141    4567   0.156    5209   0.178   27301       0   27301    1140    2282    3434    6715   13730       0     230      33      67     109       7      12    2974     468     938    1408      53     107   24097     638    1277    1916    6655   13610    0.00    0.40    0.05    0.08    0.09    0.08    0.10    0.00    0.10    0.01    0.01    0.02    0.02    0.04    0.00    0.31    0.04    0.07    0.07    0.07    0.06       0
 2008 251   142    4566   0.156    5209   0.178   27300       0   27300    1139    2282    3434    6715   13730       0     230      33      67     110       7      12    2973     468     938    1408      53     107   24097     638    1277    1916    6655   13610    0.00    0.40    0.05    0.08    0.09    0.08    0.10    0.00    0.09    0.01    0.01    0.01    0.02    0.04    0.00    0.30    0.04    0.07    0.07    0.07    0.06       0
 2008 252   143    4566   0.156    5208   0.178   27299       0   27299    1139    2282    3434    6715   13729       0     229      33      67     110       7      12    2973     468     938    1407      53     107   24097     638    1277    1917    6655   13610    0.00    0.39    0.05    0.08    0.09    0.08    0.10    0.00    0.09    0.01    0.01    0.01    0.02    0.04    0.00    0.30    0.04    0.07    0.07    0.07    0.06       0
 2008 253   144    4565   0.156    5208   0.178   27298       0   27298    1139    2282    3433    6715   13729       0     229      33      67     110       7      12    2972     468     937    1407      53     107   24097     638    1277    1917    6655   13610    0.00    0.39    0.05    0.08    0.08    0.08    0.10    0.00    0.09    0.01    0.01    0.01    0.02    0.04    0.00    0.30    0.04    0.07    0.07    0.07    0.06       0
 2008 254   145    4565   0.156    5208   0.178   27298       0   27298    1139    2281    3433    6715   13729       0     229      33      67     110       7      12    2972     468     937    1407      53     107   24096     638    1277    1917    6655   13610    0.00    0.39    0.05    0.08    0.08    0.08    0.10    0.00    0.09    0.01    0.01    0.01    0.02    0.04    0.00    0.30    0.04    0.07    0.07    0.07    0.06       0
 2008 255   146    4565   0.156    5208   0.178   27297       0   27297    1139    2281    3433    6715   13729       0     229      33      67     110       7      12    2971     468     937    1407      53     107   24096     638    1277    1917    6655   13610    0.00    0.39    0.05    0.08    0.08    0.08    0.10    0.00    0.08    0.01    0.01    0.01    0.01    0.04    0.00    0.30    0.04    0.07    0.07    0.06    0.06       0
 2008 256   147    4564   0.156    5208   0.178   27297       0   27297    1139    2281    3433    6715   13729       0     229      33      67     110       7      12    2971     468     937    1406      53     107   24096     638    1277    1917    6655   13610    0.00    0.38    0.05    0.08    0.08    0.08    0.10    0.00    0.08    0.01    0.01    0.01    0.01    0.04    0.00    0.30    0.04    0.07    0.07    0.06    0.06       0
