*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:32
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 Surface    Soil     0-5    5-15   15-30   30-60  60-120 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2014 195    68    4486   0.158    5088   0.179   32322       0   32322    1121    2242    3370    8525   17065       0     247      38      74     114       8      13    2985     463     927    1394      67     134   29090     620    1241    1862    8450   16917    0.00    0.78    0.06    0.11    0.13    0.16    0.32    0.00    0.44    0.02    0.04    0.06    0.07    0.25    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 196    69    4486   0.158    5088   0.179   32321       0   32321    1121    2242    3369    8525   17064       0     247      38      74     114       8      13    2984     463     927    1393      67     134   29089     620    1241    1862    8450   16917    0.00    0.76    0.06    0.11    0.13    0.15    0.30    0.00    0.43    0.02    0.04    0.05    0.07    0.24    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 197    70    4485   0.158    5087   0.179   32320       0   32320    1121    2242    3369    8525   17064       0     246      38      74     114       8      13    2984     463     927    1393      67     134   29089     620    1241    1862    8450   16916    0.00    0.74    0.06    0.11    0.13    0.15    0.29    0.00    0.41    0.02    0.04    0.05    0.07    0.23    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 198    71    4484   0.158    5087   0.179   32319       0   32319    1121    2241    3368    8525   17064       0     246      38      74     114       8      13    2983     463     927    1393      67     134   29089     620    1241    1862    8450   16916    0.00    0.73    0.06    0.11    0.13    0.15    0.28    0.00    0.40    0.02    0.04    0.05    0.07    0.22    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 199    72    4484   0.158    5087   0.179   32318       0   32318    1120    2241    3368    8525   17064       0     246      38      74     114       8      13    2983     463     927    1392      67     134   29089     620    1241    1862    8450   16916    0.00    0.72    0.06    0.11    0.13    0.15    0.27    0.00    0.39    0.02    0.04    0.05    0.07    0.20    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 200    73    4483   0.158    5087   0.179   32317       0   32317    1120    2241    3368    8525   17063       0     246      37      73     113       8      13    2982     463     926    1392      67     134   29088     620    1241    1862    8450   16916    0.00    0.71    0.06    0.11    0.13    0.15    0.26    0.00    0.38    0.02    0.04    0.05    0.07    0.19    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 201    74    4483   0.158    5086   0.179   32316       0   32316    1120    2240    3367    8525   17063       0     245      37      73     113       8      13    2981     462     926    1392      67     134   29088     620    1241    1862    8450   16916    0.00    0.70    0.06    0.11    0.13    0.15    0.25    0.00    0.37    0.02    0.04    0.05    0.07    0.19    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 202    75    4482   0.158    5086   0.179   32315       0   32315    1120    2240    3367    8525   17063       0     245      37      73     113       8      13    2981     462     926    1392      67     134   29088     620    1241    1862    8450   16915    0.00    0.69    0.06    0.11    0.13    0.15    0.24    0.00    0.36    0.02    0.04    0.06    0.07    0.18    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 203    76    4481   0.158    5086   0.179   32313       0   32313    1120    2240    3366    8524   17063       0     245      37      73     113       8      13    2980     462     926    1391      67     134   29088     620    1241    1862    8450   16915    0.00    0.69    0.06    0.11    0.13    0.15    0.24    0.00    0.36    0.02    0.04    0.06    0.07    0.17    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 204    77    4481   0.158    5085   0.179   32312       0   32312    1120    2239    3366    8524   17063       0     244      37      73     113       8      13    2980     462     926    1391      67     134   29088     620    1241    1862    8449   16915    0.00    0.69    0.06    0.11    0.13    0.15    0.23    0.00    0.36    0.02    0.04    0.06    0.07    0.16    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 205    78    4480   0.158    5085   0.179   32311       0   32311    1119    2239    3366    8524   17063       0     244      37      73     113       8      13    2979     462     925    1391      67     134   29087     620    1241    1862    8449   16915    0.00    0.68    0.06    0.11    0.13    0.16    0.22    0.00    0.35    0.02    0.04    0.06    0.07    0.16    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 206    79    4480   0.158    5085   0.179   32310       0   32310    1119    2239    3365    8524   17062       0     244      37      73     113       8      13    2979     462     925    1390      67     134   29087     620    1241    1862    8449   16915    0.00    0.68    0.06    0.11    0.13    0.16    0.22    0.00    0.35    0.02    0.04    0.06    0.07    0.15    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 207    80    4479   0.158    5084   0.179   32309       0   32309    1119    2239    3365    8524   17062       0     243      37      72     112       8      14    2978     462     925    1390      67     134   29087     620    1241    1862    8449   16914    0.00    0.68    0.06    0.11    0.13    0.16    0.21    0.00    0.35    0.02    0.04    0.06    0.07    0.15    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 208    81    4478   0.158    5084   0.179   32308       0   32308    1119    2238    3364    8524   17062       0     243      37      72     112       8      14    2977     462     925    1390      67     134   29087     620    1241    1862    8449   16914    0.00    0.68    0.06    0.11    0.13    0.16    0.21    0.00    0.35    0.03    0.04    0.06    0.08    0.14    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 209    82    4478   0.158    5084   0.179   32307       0   32307    1119    2238    3364    8524   17062       0     243      37      72     112       8      14    2977     462     925    1390      67     134   29086     620    1241    1862    8449   16914    0.00    0.68    0.07    0.11    0.14    0.16    0.20    0.00    0.35    0.03    0.05    0.06    0.08    0.14    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 210    83    4478   0.158    5084   0.179   32306       0   32306    1119    2238    3364    8524   17062       0     243      37      72     112       8      14    2976     462     925    1389      67     134   29086     620    1241    1862    8449   16914    0.00    0.68    0.07    0.11    0.14    0.17    0.20    0.00    0.35    0.03    0.05    0.06    0.08    0.14    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 211    84    4477   0.158    5083   0.179   32305       0   32305    1119    2237    3363    8524   17061       0     243      37      72     112       8      14    2976     462     924    1389      67     134   29086     620    1241    1862    8449   16914    0.00    0.69    0.07    0.11    0.14    0.17    0.20    0.00    0.36    0.03    0.05    0.07    0.08    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 212    85    4477   0.158    5083   0.179   32304       0   32304    1119    2237    3363    8524   17061       0     242      37      72     112       8      14    2975     461     924    1389      67     134   29086     620    1241    1862    8449   16913    0.00    0.69    0.07    0.11    0.14    0.17    0.20    0.00    0.36    0.03    0.05    0.07    0.09    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 213    86    4476   0.158    5083   0.179   32303       0   32303    1119    2237    3362    8524   17061       0     242      37      72     112       8      14    2975     461     924    1389      67     134   29085     620    1241    1862    8449   16913    0.00    0.70    0.07    0.12    0.14    0.17    0.20    0.00    0.37    0.03    0.05    0.07    0.09    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 214    87    4476   0.158    5082   0.179   32302       0   32302    1119    2237    3362    8524   17061       0     242      37      72     111       8      14    2974     461     924    1388      67     134   29085     620    1241    1862    8448   16913    0.00    0.70    0.07    0.12    0.15    0.18    0.19    0.00    0.37    0.03    0.05    0.07    0.09    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 215    88    4475   0.158    5082   0.179   32301       0   32301    1118    2236    3362    8524   17061       0     242      37      71     111       8      14    2974     461     924    1388      67     134   29085     620    1241    1862    8448   16913    0.00    0.71    0.07    0.12    0.15    0.18    0.19    0.00    0.38    0.03    0.05    0.07    0.09    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 216    89    4475   0.158    5082   0.179   32300       0   32300    1118    2236    3361    8524   17061       0     242      37      71     111       8      14    2973     461     924    1388      67     134   29085     620    1241    1862    8448   16913    0.00    0.72    0.07    0.12    0.15    0.18    0.19    0.00    0.39    0.03    0.05    0.07    0.10    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 217    90    4474   0.158    5082   0.179   32299       0   32299    1118    2236    3361    8524   17060       0     241      37      71     111       8      14    2972     461     923    1387      67     134   29084     620    1241    1862    8448   16913    0.00    0.73    0.07    0.12    0.15    0.19    0.20    0.00    0.40    0.03    0.05    0.08    0.10    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.06       0
 2014 218    91    4474   0.158    5081   0.179   32298       0   32298    1118    2236    3361    8523   17060       0     241      37      71     111       8      14    2972     461     923    1387      67     134   29084     620    1241    1862    8448   16912    0.00    0.74    0.07    0.12    0.15    0.19    0.20    0.00    0.41    0.03    0.06    0.08    0.11    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 219    92    4473   0.158    5081   0.179   32297       0   32297    1118    2235    3360    8523   17060       0     241      37      71     111       8      14    2971     461     923    1387      67     134   29084     620    1241    1862    8448   16912    0.00    0.75    0.07    0.12    0.16    0.20    0.20    0.00    0.42    0.03    0.06    0.08    0.11    0.13    0.00    0.33    0.04    0.07    0.07    0.09    0.07       0
 2014 220    93    4473   0.157    5081   0.179   32296       0   32296    1118    2235    3360    8523   17060       0     241      37      71     111       8      14    2971     461     923    1387      67     134   29084     620    1241    1862    8448   16912    0.00    0.76    0.07    0.13    0.16    0.20    0.20    0.00    0.43    0.04    0.06    0.08    0.11    0.14    0.00    0.33    0.04    0.07    0.08    0.09    0.07       0
 2014 221    94    4472   0.157    5081   0.179   32295       0   32295    1118    2235    3359    8523   17060       0     241      37      71     110       9      14    2970     461     923    1386      67     134   29084     620    1241    1862    8448   16912    0.00    0.78    0.08    0.13    0.16    0.21    0.21    0.00    0.45    0.04    0.06    0.09    0.12    0.14    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 222    95    4472   0.157    5080   0.179   32294       0   32294    1118    2235    3359    8523   17060       0     240      37      71     110       9      14    2970     461     922    1386      67     134   29083     620    1241    1862    8448   16912    0.00    0.80    0.08    0.13    0.17    0.21    0.21    0.00    0.46    0.04    0.06    0.09    0.12    0.14    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 223    96    4471   0.157    5080   0.179   32293       0   32293    1118    2234    3359    8523   17059       0     240      37      71     110       9      14    2969     461     922    1386      67     134   29083     620    1241    1862    8448   16911    0.00    0.81    0.08    0.13    0.17    0.22    0.22    0.00    0.47    0.04    0.06    0.09    0.13    0.15    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 224    97    4471   0.157    5080   0.179   32292       0   32292    1117    2234    3358    8523   17059       0     240      37      71     110       9      14    2969     460     922    1386      67     134   29083     620    1241    1862    8448   16911    0.00    0.83    0.08    0.13    0.17    0.22    0.22    0.00    0.49    0.04    0.07    0.10    0.13    0.15    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 225    98    4470   0.157    5080   0.179   32291       0   32291    1117    2234    3358    8523   17059       0     240      36      70     110       9      14    2968     460     922    1385      67     134   29083     620    1241    1863    8448   16911    0.00    0.85    0.08    0.14    0.18    0.23    0.23    0.00    0.51    0.04    0.07    0.10    0.14    0.16    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 226    99    4470   0.157    5079   0.179   32290       0   32290    1117    2234    3358    8523   17059       0     240      36      70     110       9      14    2968     460     922    1385      67     134   29082     620    1241    1863    8447   16911    0.00    0.87    0.08    0.14    0.18    0.24    0.24    0.00    0.53    0.04    0.07    0.10    0.15    0.17    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 227   100    4469   0.157    5079   0.179   32289       0   32289    1117    2233    3357    8523   17059       0     239      36      70     110       9      14    2967     460     922    1385      67     134   29082     620    1241    1863    8447   16911    0.00    0.90    0.09    0.14    0.18    0.24    0.24    0.00    0.56    0.05    0.07    0.11    0.15    0.17    0.00    0.34    0.04    0.07    0.08    0.09    0.07       0
 2014 228   101    4469   0.157    5079   0.179   32289       0   32289    1117    2233    3357    8523   17059       0     239      36      70     110       9      14    2967     460     921    1385      67     134   29082     620    1241    1863    8447   16910    0.00    0.93    0.09    0.14    0.19    0.25    0.25    0.00    0.58    0.05    0.08    0.11    0.16    0.18    0.00    0.35    0.04    0.07    0.08    0.09    0.07       0
 2014 229   102    4468   0.157    5079   0.179   32288       0   32288    1117    2233    3357    8523   17059       0     239      36      70     110       9      14    2966     460     921    1384      67     134   29082     620    1241    1863    8447   16910    0.00    0.96    0.09    0.15    0.20    0.26    0.26    0.00    0.61    0.05    0.08    0.12    0.17    0.19    0.00    0.35    0.04    0.07    0.08    0.09    0.07       0
 2014 230   103    4468   0.157    5078   0.179   32287       0   32287    1117    2232    3356    8523   17058       0     239      36      70     109       9      14    2965     460     921    1384      67     134   29082     620    1241    1863    8447   16910    0.00    0.99    0.09    0.15    0.20    0.27    0.28    0.00    0.64    0.05    0.08    0.12    0.18    0.20    0.00    0.35    0.04    0.07    0.08    0.09    0.07       0
 2014 231   104    4467   0.157    5078   0.179   32286       0   32286    1117    2232    3356    8523   17058       0     238      36      70     109       9      14    2965     460     921    1384      67     134   29081     620    1241    1863    8447   16910    0.00    1.02    0.09    0.15    0.21    0.28    0.29    0.00    0.66    0.05    0.09    0.13    0.18    0.21    0.00    0.35    0.04    0.07    0.08    0.09    0.07       0
 2014 232   105    4467   0.157    5078   0.179   32285       0   32285    1116    2232    3356    8523   17058       0     238      36      70     109       9      14    2964     460     921    1384      67     134   29081     620    1241    1863    8447   16910    0.00    1.05    0.10    0.16    0.21    0.29    0.30    0.00    0.69    0.06    0.09    0.13    0.19    0.22    0.00    0.35    0.04    0.07    0.08    0.09    0.07       0
 2014 233   106    4466   0.157    5077   0.179   32284       0   32284    1116    2232    3355    8523   17058       0     238      36      70     109       9      15    2964     460     921    1383      67     134   29081     620    1241    1863    8447   16910    0.00    1.07    0.10    0.16    0.22    0.29    0.31    0.00    0.72    0.06    0.09    0.14    0.20    0.23    0.00    0.36    0.04    0.07    0.08    0.09    0.07       0
 2014 234   107    4466   0.157    5077   0.179   32283       0   32283    1116    2231    3355    8523   17058       0     238      36      69     109       9      15    2963     460     920    1383      67     134   29081     620    1241    1863    8447   16909    0.00    1.10    0.10    0.16    0.22    0.30    0.32    0.00    0.74    0.06    0.10    0.14    0.21    0.24    0.00    0.36    0.04    0.07    0.08    0.09    0.08       0
 2014 235   108    4465   0.157    5077   0.179   32282       0   32282    1116    2231    3355    8522   17058       0     237      36      69     109       9      15    2963     460     920    1383      67     133   29080     620    1241    1863    8447   16909    0.00    1.13    0.10    0.17    0.23    0.31    0.33    0.00    0.77    0.06    0.10    0.15    0.21    0.25    0.00    0.36    0.04    0.07    0.08    0.10    0.08       0
 2014 236   109    4465   0.157    5077   0.179   32281       0   32281    1116    2231    3354    8522   17058       0     237      36      69     109       9      15    2962     459     920    1383      67     133   29080     620    1241    1863    8447   16909    0.00    1.16    0.10    0.17    0.23    0.32    0.34    0.00    0.80    0.06    0.10    0.15    0.22    0.26    0.00    0.36    0.04    0.07    0.08    0.10    0.08       0
 2014 237   110    4464   0.157    5076   0.179   32280       0   32280    1116    2231    3354    8522   17057       0     237      36      69     108       9      15    2962     459     920    1382      67     133   29080     620    1241    1863    8446   16909    0.00    1.19    0.11    0.17    0.24    0.33    0.35    0.00    0.82    0.06    0.10    0.15    0.23    0.27    0.00    0.37    0.04    0.07    0.08    0.10    0.08       0
 2014 238   111    4463   0.157    5076   0.179   32279       0   32279    1116    2230    3353    8522   17057       0     237      36      69     108       9      15    2961     459     920    1382      67     133   29080     621    1241    1863    8446   16909    0.00    1.22    0.11    0.18    0.24    0.33    0.36    0.00    0.85    0.07    0.11    0.16    0.24    0.28    0.00    0.37    0.04    0.07    0.08    0.10    0.08       0
 2014 239   112    4463   0.157    5076   0.179   32278       0   32278    1116    2230    3353    8522   17057       0     236      36      69     108       9      15    2961     459     920    1382      67     133   29080     621    1241    1863    8446   16909    0.00    1.26    0.11    0.18    0.25    0.35    0.38    0.00    0.89    0.07    0.11    0.17    0.25    0.30    0.00    0.37    0.04    0.07    0.08    0.10    0.08       0
 2014 240   113    4462   0.157    5076   0.179   32277       0   32277    1115    2230    3353    8522   17057       0     236      36      69     108       9      15    2960     459     919    1382      67     133   29079     621    1241    1863    8446   16908    0.00    1.29    0.11    0.18    0.25    0.35    0.39    0.00    0.92    0.07    0.11    0.17    0.25    0.31    0.00    0.38    0.04    0.07    0.08    0.10    0.08       0
 2014 241   114    4462   0.157    5075   0.179   32276       0   32276    1115    2229    3352    8522   17057       0     236      36      69     108       9      15    2960     459     919    1381      67     133   29079     621    1241    1863    8446   16908    0.00    1.33    0.12    0.19    0.26    0.36    0.40    0.00    0.95    0.07    0.12    0.17    0.26    0.32    0.00    0.38    0.04    0.07    0.08    0.10    0.08       0
 2014 242   115    4461   0.157    5075   0.179   32275       0   32275    1115    2229    3352    8522   17057       0     236      35      69     108       9      15    2959     459     919    1381      67     133   29079     621    1241    1863    8446   16908    0.00    1.37    0.12    0.19    0.26    0.37    0.42    0.00    0.98    0.08    0.12    0.18    0.27    0.34    0.00    0.38    0.04    0.07    0.08    0.10    0.09       0
 2014 243   116    4460   0.157    5075   0.179   32274       0   32274    1115    2229    3351    8522   17056       0     235      35      68     107       9      15    2958     459     919    1381      67     133   29079     621    1241    1863    8446   16908    0.00    1.40    0.12    0.19    0.27    0.38    0.44    0.00    1.02    0.08    0.12    0.19    0.28    0.35    0.00    0.39    0.04    0.07    0.08    0.10    0.09       0
 2014 244   117    4460   0.157    5074   0.179   32272       0   32272    1115    2228    3351    8522   17056       0     235      35      68     107       9      15    2958     459     918    1380      67     133   29078     621    1241    1863    8446   16908    0.00    1.44    0.12    0.20    0.28    0.39    0.45    0.00    1.05    0.08    0.13    0.19    0.29    0.36    0.00    0.39    0.04    0.07    0.08    0.10    0.09       0
 2014 245   118    4459   0.157    5074   0.179   32271       0   32271    1115    2228    3350    8522   17056       0     235      35      68     107       9      15    2957     459     918    1380      67     133   29078     621    1241    1863    8446   16907    0.00    1.48    0.12    0.20    0.28    0.40    0.47    0.00    1.08    0.08    0.13    0.20    0.30    0.38    0.00    0.39    0.04    0.07    0.08    0.10    0.09       0
 2014 246   119    4459   0.157    5074   0.179   32270       0   32270    1115    2228    3350    8522   17056       0     234      35      68     107       9      15    2956     459     918    1380      67     133   29078     621    1241    1863    8446   16907    0.00    1.52    0.13    0.20    0.29    0.41    0.49    0.00    1.12    0.08    0.13    0.20    0.31    0.39    0.00    0.40    0.04    0.07    0.09    0.11    0.09       0
 2014 247   120    4458   0.157    5073   0.179   32269       0   32269    1114    2228    3350    8522   17056       0     234      35      68     107       9      15    2956     459     918    1379      67     133   29078     621    1241    1863    8446   16907    0.00    1.55    0.13    0.21    0.29    0.42    0.50    0.00    1.15    0.09    0.13    0.21    0.31    0.41    0.00    0.40    0.04    0.07    0.09    0.11    0.09       0
 2014 248   121    4457   0.157    5073   0.179   32268       0   32268    1114    2227    3349    8522   17056       0     234      35      68     107       9      15    2955     458     918    1379      67     133   29077     621    1242    1863    8445   16907    0.00    1.59    0.13    0.21    0.30    0.43    0.52    0.00    1.19    0.09    0.14    0.21    0.32    0.42    0.00    0.41    0.04    0.07    0.09    0.11    0.10       0
 2014 249   122    4457   0.157    5073   0.179   32267       0   32267    1114    2227    3349    8522   17056       0     233      35      68     106       9      15    2955     458     917    1379      67     133   29077     621    1242    1863    8445   16907    0.00    1.63    0.13    0.21    0.31    0.44    0.54    0.00    1.22    0.09    0.14    0.22    0.33    0.44    0.00    0.41    0.04    0.07    0.09    0.11    0.10       0
 2014 250   123    4456   0.157    5072   0.179   32266       0   32266    1114    2227    3348    8521   17055       0     233      35      68     106       9      15    2954     458     917    1379      67     133   29077     621    1242    1863    8445   16906    0.00    1.68    0.14    0.22    0.31    0.45    0.56    0.00    1.26    0.09    0.14    0.22    0.34    0.46    0.00    0.41    0.04    0.07    0.09    0.11    0.10       0
 2014 251   124    4456   0.157    5072   0.179   32264       0   32264    1114    2226    3348    8521   17055       0     233      35      68     106       9      15    2953     458     917    1378      67     133   29077     621    1242    1863    8445   16906    0.00    1.72    0.14    0.22    0.32    0.46    0.58    0.00    1.30    0.09    0.15    0.23    0.35    0.47    0.00    0.42    0.04    0.07    0.09    0.11    0.10       0
 2014 252   125    4455   0.157    5072   0.179   32263       0   32263    1114    2226    3347    8521   17055       0     233      35      67     106       9      15    2953     458     917    1378      67     133   29076     621    1242    1863    8445   16906    0.00    1.75    0.14    0.22    0.32    0.47    0.59    0.00    1.33    0.10    0.15    0.24    0.36    0.49    0.00    0.42    0.04    0.07    0.09    0.11    0.10       0
 2014 253   126    4454   0.157    5071   0.179   32262       0   32262    1114    2226    3347    8521   17055       0     232      35      67     106       9      15    2952     458     917    1378      67     133   29076     621    1242    1863    8445   16906    0.00    1.80    0.14    0.23    0.33    0.48    0.61    0.00    1.37    0.10    0.15    0.24    0.37    0.51    0.00    0.43    0.04    0.07    0.09    0.11    0.11       0
 2014 254   127    4454   0.157    5071   0.179   32261       0   32261    1113    2225    3346    8521   17055       0     232      35      67     106       9      15    2951     458     916    1377      67     133   29076     621    1242    1863    8445   16906    0.00    1.84    0.14    0.23    0.34    0.49    0.63    0.00    1.40    0.10    0.16    0.25    0.38    0.52    0.00    0.43    0.04    0.07    0.09    0.11    0.11       0
 2014 255   128    4453   0.157    5071   0.179   32260       0   32260    1113    2225    3346    8521   17055       0     232      35      67     105       9      15    2951     458     916    1377      67     133   29076     621    1242    1863    8445   16905    0.00    1.88    0.14    0.24    0.34    0.50    0.65    0.00    1.44    0.10    0.16    0.25    0.39    0.54    0.00    0.44    0.05    0.07    0.09    0.12    0.11       0
 2014 256   129    4453   0.157    5070   0.179   32259       0   32259    1113    2225    3346    8521   17054       0     231      35      67     105       9      15    2950     458     916    1377      67     133   29075     621    1242    1863    8445   16905    0.00    1.93    0.15    0.24    0.35    0.52    0.67    0.00    1.49    0.10    0.17    0.26    0.40    0.56    0.00    0.44    0.05    0.08    0.09    0.12    0.11       0
 2014 257   130    4452   0.157    5070   0.179   32258       0   32258    1113    2224    3345    8521   17054       0     231      35      67     105       9      15    2950     458     916    1376      67     133   29075     621    1242    1863    8445   16905    0.00    1.99    0.15    0.25    0.36    0.53    0.70    0.00    1.54    0.10    0.17    0.27    0.41    0.58    0.00    0.45    0.05    0.08    0.09    0.12    0.12       0
 2014 258   131    4451   0.157    5070   0.179   32257       0   32257    1113    2224    3345    8521   17054       0     231      34      67     105       9      16    2949     458     916    1376      67     133   29075     621    1242    1863    8445   16905    0.00    2.04    0.15    0.25    0.36    0.55    0.72    0.00    1.58    0.10    0.17    0.27    0.43    0.61    0.00    0.45    0.05    0.08    0.09    0.12    0.12       0
 2014 259   132    4451   0.157    5069   0.178   32256       0   32256    1113    2224    3344    8521   17054       0     231      34      67     105       9      16    2948     457     915    1376      67     133   29075     621    1242    1863    8445   16905    0.00    2.09    0.15    0.26    0.37    0.56    0.75    0.00    1.63    0.11    0.18    0.28    0.44    0.63    0.00    0.46    0.05    0.08    0.09    0.12    0.12       0
 2014 260   133    4450   0.157    5069   0.178   32254       0   32254    1113    2224    3344    8521   17054       0     230      34      67     105       9      16    2947     457     915    1376      67     133   29074     621    1242    1863    8444   16905    0.00    2.14    0.15    0.26    0.38    0.57    0.78    0.00    1.68    0.11    0.18    0.28    0.45    0.66    0.00    0.47    0.05    0.08    0.10    0.12    0.12       0
 2014 261   134    4449   0.157    5069   0.178   32253       0   32253    1112    2223    3343    8521   17054       0     230      34      66     104       9      16    2947     457     915    1375      67     133   29074     621    1242    1863    8444   16904    0.00    2.19    0.16    0.26    0.38    0.59    0.81    0.00    1.72    0.11    0.19    0.29    0.46    0.68    0.00    0.47    0.05    0.08    0.10    0.13    0.13       0
 2014 262   135    4449   0.157    5068   0.178   32252       0   32252    1112    2223    3343    8521   17054       0     230      34      66     104       9      16    2946     457     915    1375      67     133   29074     621    1242    1863    8444   16904    0.00    2.25    0.16    0.27    0.39    0.60    0.83    0.00    1.77    0.11    0.19    0.29    0.47    0.70    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 263   136    4448   0.157    5068   0.178   32251       0   32251    1112    2223    3342    8521   17053       0     230      34      66     104       9      16    2945     457     914    1375      67     133   29074     621    1242    1863    8444   16904    0.00    2.30    0.16    0.27    0.39    0.61    0.86    0.00    1.81    0.11    0.19    0.29    0.49    0.73    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
 2014 264   137    4447   0.157    5067   0.178   32250       0   32250    1112    2222    3342    8521   17053       0     229      34      66     104       9      16    2945     457     914    1374      67     133   29073     621    1242    1863    8444   16904    0.00    2.34    0.16    0.27    0.39    0.62    0.89    0.00    1.85    0.11    0.19    0.30    0.49    0.76    0.00    0.49    0.05    0.08    0.10    0.13    0.14       0
 2014 265   138    4447   0.157    5067   0.178   32248       0   32248    1112    2222    3341    8520   17053       0     229      34      66     104       9      16    2944     457     914    1374      66     133   29073     621    1242    1863    8444   16903    0.00    2.24    0.15    0.26    0.38    0.60    0.85    0.00    1.75    0.11    0.18    0.28    0.47    0.71    0.00    0.49    0.05    0.08    0.10    0.13    0.14       0
 2014 266   139    4446   0.157    5067   0.178   32247       0   32247    1112    2221    3341    8520   17053       0     229      34      66     103       9      16    2943     457     914    1373      66     133   29073     621    1242    1863    8444   16903    0.00    2.14    0.15    0.25    0.36    0.57    0.81    0.00    1.66    0.10    0.18    0.27    0.44    0.67    0.00    0.49    0.05    0.08    0.10    0.13    0.14       0
 2014 267   140    4445   0.157    5066   0.178   32245       0   32245    1111    2221    3340    8520   17053       0     228      34      66     103       9      16    2942     457     913    1373      66     133   29073     621    1242    1863    8444   16903    0.00    2.05    0.14    0.25    0.35    0.54    0.77    0.00    1.57    0.10    0.17    0.25    0.42    0.63    0.00    0.49    0.05    0.08    0.10    0.13    0.13       0
 2014 268   141    4445   0.156    5066   0.178   32244       0   32244    1111    2221    3340    8520   17052       0     228      34      66     103       9      16    2941     456     913    1373      66     133   29072     621    1242    1863    8444   16903    0.00    1.97    0.14    0.24    0.34    0.52    0.73    0.00    1.48    0.09    0.16    0.24    0.39    0.60    0.00    0.48    0.05    0.08    0.10    0.13    0.13       0
