*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:34
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-30   30-53   53-77  77-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2013 348    83    81   21.0      4   1.88   2225   2486      0    736   4711   5693      0    0.0  0.000    982      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.28   0.00   0.17      0    982     84.5   1.22   0.00   1.00    3.94    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.94
 2013 349    84    82   21.0      4   1.88   2183   2512      0    739   4695   5813      0    0.0  0.000   1118      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.29   0.00   0.19      0   1118     86.1   1.22   0.00   1.00    3.94    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.95
 2013 350    85    83   21.0      4   1.88   2140   2535      0    742   4675   5927      0    0.0  0.000   1252      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.30   0.00   0.21      0   1252     87.9   1.22   0.00   1.00    3.95    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.85
 2013 351    86    84   21.0      4   1.88   2095   2558      0    746   4652   6043      0    0.0  0.000   1391      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.31   0.00   0.23      0   1391     89.8   1.22   0.00   1.00    3.96    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.90
 2013 352    87    85   21.0      4   1.88   2047   2580      0    749   4627   6157      0    0.0  0.000   1531      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.32   0.00   0.25      0   1531     91.9   1.22   0.00   1.00    3.96    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.86
 2013 353    88    86   21.0      5   1.88   2047   2580    128    757   4627   6286    988   13.0  0.020   1659      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.28   7.74   0.26      0   1659     91.9   1.22   0.00   1.00    3.99    4.00    4.00    0.09    0.06    0.04      0      0      0       0     126 14.97
 2013 354    89    87   21.0      5   1.88   2047   2580    257    773   4627   6414    988   26.0  0.040   1787      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.23  14.37   0.28      0   1787     91.9   1.22   0.00   1.00    4.00    4.00    4.00    0.10    0.06    0.04      0      0      0       0     126 14.15
 2013 355    90    88   21.0      5   1.88   2047   2580    385    790   4627   6543    988   39.0  0.059   1916      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.18  20.10   0.29      0   1916     91.9   1.22   0.00   1.00    4.00    4.00    4.00    0.10    0.06    0.05      0      0      0       0     126 13.75
 2013 356    91    89   21.0      5   1.88   2047   2580    514    806   4627   6671    988   52.0  0.077   2044      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.14  25.12   0.31      0   2044     91.9   1.22   0.00   1.00    4.00    4.00    4.00    0.10    0.06    0.05      0      0      0       0     126 15.25
 2013 357    92    90   21.0      5   1.88   2047   2580    642    829   4627   6799    988   65.0  0.094   2173      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.09  29.55   0.32      0   2173     91.9   1.22   0.00   1.00    4.00    4.00    4.00    0.10    0.07    0.05      0      0      0       0     126 15.35
 2013 358    93    91   21.0      5   1.88   2047   2580    770    861   4627   6928    988   78.0  0.111   2301      6  0.000  0.089  0.000  0.000  0.000  0.000  0.000   2.04  33.48   0.33      0   2301     91.9   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.05      0      0      0       0     126 15.90
 2013 359    94    92   21.0      5   1.85   2047   2580    875    857   4627   7032    988   88.6  0.124   2406      6  0.335  0.557  0.000  0.000  0.000  0.000  0.000   2.00  36.37   0.34      0   2406     90.3   1.22   0.00   1.00    3.98    3.98    3.98    0.10    0.07    0.05      0      0      0       0     126 14.85
 2013 360    95    93   21.0      5   1.85   2047   2580   1003    881   4627   7161    988  101.6  0.140   2534      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.95  39.60   0.35      0   2534     90.3   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.25
 2013 361    96    94   21.0      5   1.82   2047   2580   1107    885   4627   7264    988  112.1  0.152   2638      6  0.351  0.568  0.000  0.000  0.000  0.000  0.000   1.91  41.97   0.36      0   2638     88.7   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 16.20
 2013 362    97    95   21.0      5   1.78   2047   2545   1205    881   4592   7328    988  122.0  0.164   2736      6  0.428  0.619  0.000  0.000  0.000  0.000  0.000   1.89  44.05   0.37      0   2736     86.8   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.20
 2013 363    98    96   21.0      5   1.71   2047   2516   1284    876   4563   7378    988  130.0  0.174   2814      6  0.708  0.806  0.000  0.000  0.000  0.000  0.000   1.87  45.61   0.38      0   2814     83.8   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.15
 2013 364    99    97   21.0      5   1.64   2047   2484   1354    872   4531   7416    988  137.1  0.183   2884      6  0.824  0.883  0.000  0.000  0.000  0.000  0.000   1.85  46.93   0.39      0   2884     80.3   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.20
 2013 365   100    98   21.0      5   1.60   2047   2433   1445    867   4480   7456    988  146.3  0.194   2976      6  0.523  0.682  0.000  0.000  0.000  0.000  0.000   1.83  48.56   0.40      0   2976     78.2   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 12.65
 2014 001   101    99   21.0      5   1.54   2047   2395   1522    863   4443   7495    988  154.1  0.203   3053      6  0.728  0.819  0.000  0.000  0.000  0.000  0.000   1.82  49.86   0.41      0   3053     75.4   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 14.45
 2014 002   102   100   21.0      5   1.48   2047   2347   1595    859   4395   7520    988  161.5  0.212   3125      6  0.794  0.863  0.000  0.000  0.000  0.000  0.000   1.81  51.02   0.42      0   3125     72.4   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 14.60
 2014 003   103   101   21.0      5   1.41   2047   2296   1656    855   4343   7530    988  167.7  0.220   3187      6  0.941  0.961  0.000  0.000  0.000  0.000  0.000   1.80  51.97   0.42      0   3187     69.0   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 14.45
 2014 004   104   102   21.0      5   1.34   2047   2245   1717    850   4292   7540    988  173.9  0.228   3248      6  0.958  0.973  0.000  0.000  0.000  0.000  0.000   1.79  52.87   0.43      0   3248     65.7   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.30
 2014 005   105   103   21.0      5   1.28   2047   2194   1778    846   4241   7550    988  180.0  0.235   3308      6  0.960  0.974  0.000  0.000  0.000  0.000  0.000   1.79  53.73   0.44      0   3308     62.5   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 16.15
 2014 006   106   104   21.0      5   1.22   2047   2142   1839    842   4190   7559    988  186.2  0.243   3369      6  0.953  0.969  0.000  0.000  0.000  0.000  0.000   1.78  54.57   0.45      0   3369     59.5   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 16.70
 2014 007   107   105   21.0      5   1.16   2047   2089   1902    838   4136   7569    988  192.6  0.251   3432      6  0.929  0.953  0.000  0.000  0.000  0.000  0.000   1.78  55.40   0.45      0   3432     56.8   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.30
 2014 008   108   106   21.0      5   1.11   2047   2035   1965    833   4082   7578    988  199.0  0.259   3496      6  0.916  0.945  0.000  0.000  0.000  0.000  0.000   1.77  56.22   0.46      0   3496     54.2   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.75
 2014 009   109   107   21.0      5   1.06   2047   1990   2029    829   4038   7597    988  205.5  0.267   3560      6  0.914  0.943  0.000  0.000  0.000  0.000  0.000   1.76  57.00   0.47      0   3560     51.7   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 13.95
 2014 010   110   108   21.0      5   1.01   2047   1944   2095    825   3991   7617    988  212.1  0.275   3625      6  0.891  0.928  0.000  0.000  0.000  0.000  0.000   1.75  57.78   0.48      0   3625     49.4   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 14.20
 2014 011   111   109   21.0      5   0.96   2047   1901   2157    821   3948   7636    988  218.4  0.282   3687      6  0.940  0.960  0.000  0.000  0.000  0.000  0.000   1.74  58.49   0.48      0   3687     47.1   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 14.65
 2014 012   112   110   21.0      5   0.92   2047   1889   2165    817   3936   7632    988  219.3  0.284   3696      6  0.932  0.955  0.000  0.000  0.000  0.000  0.000   1.74  58.59   0.48      0   3696     44.9   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.05
 2014 013   113   111   21.0      5   0.88   2047   1889   2174    813   3936   7640    988  220.1  0.285   3704      6  0.948  0.966  0.000  0.000  0.000  0.000  0.000   1.74  58.68   0.48      0   3704     42.7   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.30
 2014 014   114   112   21.0      5   0.83   2047   1889   2182    809   3936   7648    988  220.9  0.285   3712      6  0.937  0.958  0.000  0.000  0.000  0.000  0.000   1.73  58.77   0.49      0   3712     40.7   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 15.90
 2014 015   115   113   21.0      5   0.80   2047   1889   2190    805   3936   7657    988  221.8  0.286   3721      6  0.897  0.932  0.000  0.000  0.000  0.000  0.000   1.73  58.86   0.49      0   3721     38.9   1.22   0.00   1.00    4.00    4.00    4.00    0.11    0.07    0.06      0      0      0       0     126 13.75
 2014 016   116   114   21.0      5   0.80   2047   1892   2319    802   3939   7788    988  234.8  0.298   3849      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.67  60.23   0.49      0   3849     38.9   1.22   0.00   1.00    3.98    3.99    3.99    0.11    0.07    0.06      0      0      0       0     126 14.30
 2014 017   117   115   21.0      5   0.80   2047   1899   2447    798   3946   7923    988  247.8  0.309   3978      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.61  61.52   0.50      0   3978     38.9   1.22   0.00   1.00    3.98    3.99    3.99    0.11    0.07    0.06      0      0      0       0     126 14.95
 2014 018   118   116   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.98    4.00    3.99    0.11    0.07    0.06      0      0      0       0     126 15.80
 2014 019   119   117   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.98    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126 16.45
 2014 020   120   118   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.99    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126 15.05
 2014 021   121   119   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.99    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126  0.00
 2014 022   122   120   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.97    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126 15.85
 2014 023   123   121   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.95    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126 15.50
 2014 024   124   122   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.93    4.00    3.99    0.10    0.07    0.06      0      0      0       0     126 15.00
 2014 025   125   123   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.91    4.00    3.98    0.10    0.07    0.06      0      0      0       0     126 15.95
 2014 026   126   124   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.89    4.00    3.97    0.11    0.08    0.06      0      0      0       0     126 16.20
 2014 027   127   125   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.87    4.00    3.95    0.11    0.08    0.07      0      0      0       0     126 16.35
 2014 028   128   126   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.97    3.98    3.93    0.11    0.08    0.07      0      0      0       0     126 14.65
 2014 029   129   127   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.96    3.91    0.12    0.09    0.07      0      0      0       0     126 14.35
 2014 030   130   128   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.94    3.89    0.12    0.09    0.07      0      0      0       0     126 15.90
 2014 031   131   129   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.98    3.92    3.87    0.13    0.10    0.08      0      0      0       0     126 15.20
 2014 032   132   130   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.96    3.90    3.85    0.14    0.11    0.09      0      0      0       0     126 14.80
 2014 033   133   131   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.94    3.88    3.83    0.15    0.12    0.10      0      0      0       0     126 12.55
 2014 034   134   132   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.92    3.86    3.81    0.15    0.12    0.11      0      0      0       0     126 15.05
 2014 035   135   133   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.85    3.79    0.15    0.12    0.11      0      0      0       0     126 15.95
 2014 036   136   134   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.88    3.77    0.15    0.12    0.11      0      0      0       0     126 11.75
 2014 037   137   135   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.90    3.75    0.15    0.12    0.11      0      0      0       0     126 13.70
 2014 038   138   136   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.92    3.73    0.15    0.12    0.11      0      0      0       0     126 15.05
 2014 039   139   137   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    4.00    3.95    3.71    0.15    0.12    0.11      0      0      0       0     126 15.60
 2014 040   140   138   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.99    3.95    3.72    0.15    0.12    0.11      0      0      0       0     126 14.45
 2014 041   141   139   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.97    3.94    3.72    0.16    0.12    0.11      0      0      0       0     126 11.65
 2014 042   142   140   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.95    3.93    3.72    0.17    0.12    0.11      0      0      0       0     126 14.55
 2014 043   143   141   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.94    3.91    3.71    0.18    0.13    0.11      0      0      0       0     126 13.00
 2014 044   144   142   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.92    3.90    3.70    0.19    0.14    0.11      0      0      0       0     126 14.85
 2014 045   145   143   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.90    3.88    3.69    0.20    0.14    0.11      0      0      0       0     126 14.40
 2014 046   146   144   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.89    3.87    3.69    0.21    0.15    0.12      0      0      0       0     126 14.60
 2014 047   147   145   21.0      5   0.80   2047   1906   2575    798   3953   8059    988  260.8  0.320   4106      6  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  62.72   0.51      0   4106     38.9   1.22   0.00   1.00    3.88    3.85    3.68    0.21    0.16    0.12      0      0      0       0     126 15.50
