*SOM N DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.2.000 -release      OCT 15, 2021; 17:59:33
                                                                                
*RUN   1        :             CSM335_date_1 MZCER047 ITSA1301    1              
 MODEL          : MZCER047 - Maize                                              
 EXPERIMENT     : ITSA1301 SG CALIBRATION SETUP OF SORGHUM SOWING DATES         
 DATA PATH      :                                                               
 TREATMENT  1   :             CSM335_date_1 MZCER047                            
  
!                                                                                                                                                                                                                                                                                                                                                                                                                                                Cumul.
!               <---- SOM N in top layers ----> <---------------- Total Soil Organic Nitrogen ----------------> <-------- Active Soil Organic Nitrogen (SOM1) --------> <---- Intermediate Soil Organic N (SOM2) -----> <------- Passive Soil Organic N (SOM3) -------> <----------------- Litter Nitrogen -------------------> <------------- Metabolic Litter Nitrogen -------------> <------------ Structural Litter Nitrogen ------------->  Res. N
!               20cm-kg  20cm-% 40cm-kg  40cm-%   Total Surface    Soil     0-5    5-15   15-30   30-45   45-60 Surface    Soil     0-5    5-15   15-30   30-45   45-60    Soil     0-5    5-15   15-30   30-45   45-60    Soil     0-5    5-15   15-30   30-45   45-60 Surface    Soil     0-5    5-15   15-30   30-45   45-60 Surface    Soil     0-5    5-15   15-30   30-45   45-60 Surface    Soil     0-5    5-15   15-30   30-45   45-60 (kg/ha)
@YEAR DOY   DAS  SNS20D  SN%20D  SNS40D  SN%40D    SOND    SN0D    SNTD    SN1D    SN2D    SN3D    SN4D   SN5+D   S1N0D   S1NTD   S1N1D   S1N2D   S1N3D   S1N4D  S1N5+D   S2NTD   S2N1D   S2N2D   S2N3D   S2N4D  S2N5+D   S3NTD   S3N1D   S3N2D   S3N3D   S3N4D  S3N5+D    LN0D    LNTD    LN1D    LN2D    LN3D    LN4D   LN5+D   MEN0D   MENTD   MEN1D   MEN2D   MEN3D   MEN4D  MEN5+D   STN0D   STNTD   STN1D   STN2D   STN3D   STN4D  STN5+D   RESNC
 2014 184    10    2220   0.079    1900   0.068    5698       0    5698     554    1112    1671    1180    1182       0     120      19      40      60       1       1    1405     230     462     695       9       9    4169     304     609     915    1170    1171    0.00    3.68    0.78    1.23    0.98    0.47    0.22    0.00    3.29    0.69    1.11    0.88    0.42    0.20    0.00    0.39    0.09    0.13    0.10    0.05    0.02       0
 2014 185    11    2220   0.079    1899   0.068    5698       0    5698     554    1112    1670    1180    1182       0     120      19      40      59       1       1    1405     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.60    0.75    1.21    0.97    0.46    0.22    0.00    3.22    0.66    1.09    0.87    0.41    0.19    0.00    0.39    0.09    0.13    0.10    0.05    0.02       0
 2014 186    12    2219   0.079    1899   0.068    5696       0    5696     553    1111    1670    1180    1182       0     119      19      39      59       1       1    1405     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.49    0.70    1.18    0.95    0.45    0.21    0.00    3.11    0.61    1.06    0.85    0.40    0.19    0.00    0.39    0.09    0.13    0.10    0.05    0.02       0
 2014 187    13    2218   0.079    1899   0.068    5695       0    5695     553    1111    1670    1180    1182       0     118      19      39      59       1       1    1405     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.40    0.66    1.15    0.93    0.44    0.21    0.00    3.01    0.57    1.03    0.83    0.39    0.19    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 188    14    2218   0.079    1899   0.068    5694       0    5694     553    1111    1669    1180    1182       0     117      18      39      59       1       1    1405     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.31    0.63    1.12    0.92    0.43    0.21    0.00    2.93    0.54    1.00    0.82    0.39    0.18    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 189    15    2217   0.079    1899   0.068    5694       0    5694     552    1110    1669    1180    1182       0     117      18      39      58       1       1    1405     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.23    0.60    1.10    0.90    0.43    0.20    0.00    2.85    0.51    0.97    0.80    0.38    0.18    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 190    16    2216   0.079    1898   0.068    5693       0    5693     552    1110    1669    1180    1182       0     116      18      38      58       1       1    1404     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.16    0.58    1.07    0.89    0.42    0.20    0.00    2.78    0.49    0.95    0.79    0.37    0.18    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 191    17    2216   0.079    1898   0.068    5692       0    5692     552    1110    1668    1180    1182       0     116      18      38      58       1       1    1404     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.10    0.56    1.05    0.88    0.41    0.20    0.00    2.71    0.47    0.93    0.78    0.37    0.17    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 192    18    2215   0.079    1898   0.068    5691       0    5691     552    1109    1668    1180    1182       0     115      18      38      58       1       1    1404     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    3.03    0.54    1.03    0.86    0.41    0.19    0.00    2.65    0.45    0.90    0.76    0.36    0.17    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 193    19    2215   0.079    1898   0.068    5691       0    5691     552    1109    1668    1180    1182       0     115      18      38      57       1       1    1404     230     462     694       9       9    4169     304     609     915    1170    1171    0.00    2.97    0.53    1.01    0.85    0.40    0.19    0.00    2.59    0.44    0.88    0.75    0.35    0.17    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 194    20    2214   0.079    1898   0.068    5690       0    5690     551    1109    1667    1180    1182       0     114      17      38      57       1       1    1404     230     461     694       9       9    4169     304     609     915    1170    1171    0.00    2.91    0.51    0.98    0.84    0.39    0.19    0.00    2.53    0.42    0.86    0.74    0.35    0.16    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 195    21    2214   0.079    1897   0.068    5689       0    5689     551    1109    1667    1180    1182       0     114      17      37      57       1       1    1404     230     461     694       9       9    4169     304     609     915    1170    1171    0.00    2.86    0.50    0.96    0.82    0.39    0.18    0.00    2.48    0.41    0.84    0.72    0.34    0.16    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 196    22    2213   0.079    1897   0.068    5688       0    5688     551    1108    1667    1180    1182       0     113      17      37      57       1       1    1404     230     461     694       9       9    4169     304     609     915    1170    1171    0.00    2.80    0.49    0.94    0.81    0.38    0.18    0.00    2.42    0.40    0.82    0.71    0.33    0.16    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 197    23    2213   0.079    1897   0.068    5688       0    5688     551    1108    1667    1180    1182       0     112      17      37      56       1       1    1404     230     461     694       9       9    4169     304     609     915    1170    1171    0.00    2.75    0.48    0.92    0.80    0.38    0.18    0.00    2.37    0.39    0.80    0.70    0.33    0.16    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 198    24    2213   0.079    1897   0.068    5687       0    5687     551    1108    1666    1180    1182       0     112      17      37      56       1       1    1403     230     461     694       9       9    4169     304     609     915    1170    1171    0.00    2.70    0.47    0.90    0.78    0.37    0.17    0.00    2.33    0.39    0.78    0.69    0.32    0.15    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 199    25    2212   0.079    1897   0.068    5686       0    5686     551    1108    1666    1180    1182       0     112      17      37      56       1       1    1403     230     461     694       9       9    4169     304     609     915    1169    1171    0.00    2.66    0.47    0.89    0.77    0.36    0.17    0.00    2.28    0.38    0.76    0.67    0.32    0.15    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 200    26    2212   0.079    1897   0.068    5685       0    5685     551    1107    1666    1180    1182       0     111      17      36      56       1       1    1403     230     461     694       9       9    4169     304     609     915    1169    1171    0.00    2.59    0.44    0.86    0.76    0.36    0.17    0.00    2.21    0.35    0.74    0.66    0.31    0.15    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 201    27    2211   0.079    1896   0.068    5685       0    5685     550    1107    1665    1180    1182       0     110      16      36      56       1       1    1403     230     461     694       9       9    4169     304     609     915    1169    1171    0.00    2.53    0.42    0.84    0.75    0.35    0.17    0.00    2.15    0.33    0.72    0.65    0.30    0.14    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 202    28    2210   0.079    1896   0.068    5684       0    5684     550    1107    1665    1180    1182       0     110      16      36      55       1       1    1403     229     461     694       9       9    4169     304     609     915    1169    1171    0.00    2.47    0.40    0.82    0.74    0.35    0.16    0.00    2.10    0.31    0.70    0.64    0.30    0.14    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 203    29    2210   0.079    1896   0.068    5683       0    5683     550    1106    1665    1180    1182       0     109      16      36      55       1       1    1403     229     461     694       9       9    4169     304     609     915    1169    1171    0.00    2.42    0.38    0.81    0.73    0.34    0.16    0.00    2.05    0.30    0.68    0.63    0.29    0.14    0.00    0.38    0.09    0.12    0.10    0.05    0.02       0
 2014 204    30    2209   0.079    1896   0.068    5682       0    5682     549    1106    1665    1180    1182       0     108      16      35      55       1       1    1402     229     461     693       9       9    4169     304     609     915    1169    1171    0.00    2.34    0.37    0.76    0.72    0.34    0.16    0.00    1.96    0.28    0.64    0.62    0.29    0.14    0.00    0.37    0.09    0.12    0.10    0.05    0.02       0
 2014 205    31    2208   0.079    1895   0.068    5680       0    5680     549    1105    1664    1180    1182       0     107      16      35      55       1       1    1402     229     461     693       9       9    4169     304     609     915    1169    1171    0.00    2.25    0.35    0.72    0.70    0.33    0.16    0.00    1.88    0.26    0.60    0.60    0.29    0.13    0.00    0.37    0.09    0.12    0.10    0.05    0.02       0
 2014 206    32    2206   0.079    1895   0.068    5679       0    5679     549    1104    1664    1180    1182       0     106      15      34      54       1       1    1402     229     461     693       9       9    4169     304     609     915    1169    1171    0.00    2.17    0.33    0.68    0.68    0.33    0.15    0.00    1.80    0.25    0.56    0.58    0.28    0.13    0.00    0.37    0.09    0.12    0.10    0.05    0.02       0
 2014 207    33    2206   0.079    1895   0.068    5677       0    5677     548    1104    1663    1180    1182       0     105      15      34      54       1       1    1401     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    2.10    0.32    0.64    0.66    0.32    0.15    0.00    1.73    0.24    0.52    0.57    0.28    0.13    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 208    34    2205   0.079    1895   0.068    5676       0    5676     548    1103    1663    1180    1182       0     104      15      33      54       1       1    1401     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    2.04    0.31    0.61    0.65    0.32    0.15    0.00    1.67    0.22    0.49    0.55    0.27    0.13    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 209    35    2204   0.079    1894   0.068    5675       0    5675     548    1103    1662    1180    1182       0     103      15      33      53       1       1    1401     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    1.98    0.30    0.58    0.64    0.32    0.15    0.00    1.61    0.21    0.46    0.54    0.27    0.13    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 210    36    2203   0.079    1894   0.068    5674       0    5674     548    1102    1662    1180    1182       0     102      15      33      53       1       1    1401     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    1.92    0.29    0.55    0.62    0.31    0.15    0.00    1.55    0.20    0.44    0.52    0.27    0.12    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 211    37    2202   0.079    1894   0.068    5673       0    5673     548    1101    1662    1180    1182       0     102      15      32      53       1       1    1400     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    1.87    0.28    0.53    0.61    0.31    0.14    0.00    1.50    0.20    0.41    0.51    0.26    0.12    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 212    38    2201   0.079    1894   0.068    5671       0    5671     547    1101    1661    1180    1182       0     101      14      32      52       1       1    1400     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    1.81    0.27    0.50    0.60    0.30    0.14    0.00    1.45    0.18    0.39    0.50    0.26    0.12    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 213    39    2200   0.079    1893   0.068    5670       0    5670     547    1100    1661    1180    1182       0     100      14      31      52       1       1    1400     229     460     693       9       9    4169     304     609     915    1169    1171    0.00    1.76    0.25    0.48    0.59    0.30    0.14    0.00    1.39    0.17    0.36    0.49    0.25    0.12    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 214    40    2199   0.079    1893   0.068    5669       0    5669     547    1100    1661    1180    1182       0      99      14      31      52       1       1    1399     229     459     693       9       9    4169     304     609     915    1169    1171    0.00    1.71    0.24    0.46    0.58    0.30    0.14    0.00    1.35    0.16    0.34    0.48    0.25    0.12    0.00    0.37    0.08    0.12    0.10    0.05    0.02       0
 2014 215    41    2198   0.079    1893   0.068    5667       0    5667     546    1099    1660    1180    1182       0      98      14      30      52       1       1    1399     229     459     693       9       9    4169     304     609     915    1169    1171    0.00    1.66    0.23    0.44    0.56    0.29    0.14    0.00    1.30    0.15    0.32    0.46    0.25    0.12    0.00    0.36    0.08    0.12    0.10    0.05    0.02       0
 2014 216    42    2197   0.078    1893   0.068    5666       0    5666     546    1098    1660    1180    1182       0      97      14      30      51       1       1    1399     228     459     692       9       9    4169     304     609     915    1169    1171    0.00    1.61    0.22    0.41    0.54    0.29    0.14    0.00    1.24    0.14    0.30    0.44    0.25    0.11    0.00    0.36    0.08    0.12    0.10    0.05    0.02       0
 2014 217    43    2196   0.078    1892   0.068    5664       0    5664     546    1098    1659    1180    1182       0      96      13      30      51       1       1    1398     228     459     692       9       9    4169     304     609     915    1169    1171    0.00    1.56    0.22    0.40    0.52    0.29    0.14    0.00    1.19    0.13    0.28    0.43    0.24    0.11    0.00    0.36    0.08    0.12    0.10    0.05    0.02       0
 2014 218    44    2195   0.078    1892   0.068    5663       0    5663     546    1097    1658    1180    1182       0      95      13      29      50       1       1    1398     228     459     692       9       9    4169     304     609     915    1169    1171    0.00    1.52    0.21    0.38    0.51    0.29    0.13    0.00    1.15    0.13    0.26    0.41    0.24    0.11    0.00    0.36    0.08    0.12    0.10    0.05    0.02       0
 2014 219    45    2194   0.078    1891   0.068    5662       0    5662     545    1097    1658    1180    1182       0      94      13      29      50       1       1    1398     228     459     692       9       9    4169     304     609     915    1169    1171    0.00    1.48    0.20    0.36    0.49    0.28    0.13    0.00    1.12    0.12    0.25    0.40    0.24    0.11    0.00    0.36    0.08    0.12    0.10    0.05    0.02       0
 2014 220    46    2193   0.078    1891   0.068    5661       0    5661     545    1096    1657    1180    1182       0      93      13      29      50       1       1    1397     228     459     692       9       9    4169     304     609     915    1169    1171    0.00    1.45    0.20    0.35    0.48    0.28    0.13    0.00    1.09    0.12    0.24    0.39    0.24    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 221    47    2193   0.078    1891   0.068    5660       0    5660     545    1096    1657    1180    1182       0      92      13      28      49       1       1    1397     228     458     692       9       9    4169     304     609     915    1169    1171    0.00    1.42    0.20    0.34    0.47    0.28    0.13    0.00    1.06    0.11    0.23    0.37    0.23    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 222    48    2192   0.078    1891   0.068    5658       0    5658     545    1095    1657    1180    1182       0      92      13      28      49       1       1    1397     228     458     692       9       9    4169     304     609     915    1169    1171    0.00    1.38    0.19    0.33    0.46    0.28    0.13    0.00    1.02    0.11    0.21    0.36    0.23    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 223    49    2191   0.078    1890   0.068    5657       0    5657     545    1095    1656    1180    1182       0      91      13      28      49       1       1    1396     228     458     692       9       9    4169     304     609     915    1169    1171    0.00    1.35    0.18    0.32    0.45    0.28    0.13    0.00    1.00    0.10    0.20    0.35    0.23    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 224    50    2190   0.078    1890   0.068    5656       0    5656     544    1094    1656    1180    1182       0      90      13      27      48       1       1    1396     228     458     691       9       9    4169     304     609     915    1169    1171    0.00    1.33    0.18    0.31    0.44    0.27    0.13    0.00    0.97    0.10    0.19    0.35    0.23    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 225    51    2189   0.078    1890   0.067    5655       0    5655     544    1094    1655    1180    1182       0      89      12      27      48       1       1    1396     228     458     691       9       9    4169     304     609     915    1169    1171    0.00    1.31    0.17    0.30    0.44    0.27    0.13    0.00    0.95    0.09    0.18    0.34    0.23    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 226    52    2189   0.078    1890   0.067    5654       0    5654     544    1094    1655    1180    1182       0      89      12      27      48       1       1    1395     228     458     691       9       9    4169     304     609     915    1169    1171    0.00    1.29    0.17    0.29    0.43    0.27    0.13    0.00    0.93    0.09    0.18    0.33    0.22    0.11    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 227    53    2188   0.078    1889   0.067    5653       0    5653     544    1093    1655    1180    1182       0      88      12      27      48       1       1    1395     228     458     691       9       9    4169     304     609     915    1169    1171    0.00    1.27    0.16    0.28    0.43    0.27    0.13    0.00    0.91    0.08    0.17    0.33    0.22    0.10    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 228    54    2187   0.078    1889   0.067    5653       0    5653     543    1093    1655    1180    1182       0      88      12      26      48       1       1    1395     228     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.25    0.16    0.28    0.42    0.27    0.13    0.00    0.90    0.08    0.16    0.33    0.22    0.10    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 229    55    2187   0.078    1889   0.067    5652       0    5652     543    1092    1654    1180    1182       0      87      12      26      47       1       1    1395     227     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.24    0.16    0.27    0.42    0.27    0.13    0.00    0.88    0.08    0.16    0.32    0.22    0.10    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 230    56    2186   0.078    1889   0.067    5651       0    5651     543    1092    1654    1180    1182       0      87      12      26      47       1       1    1394     227     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.22    0.15    0.26    0.41    0.26    0.13    0.00    0.86    0.07    0.15    0.32    0.22    0.10    0.00    0.36    0.08    0.11    0.10    0.05    0.02       0
 2014 231    57    2185   0.078    1889   0.067    5650       0    5650     543    1091    1654    1180    1181       0      86      12      25      47       1       1    1394     227     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.20    0.15    0.25    0.41    0.26    0.13    0.00    0.85    0.07    0.14    0.32    0.22    0.10    0.00    0.35    0.08    0.11    0.10    0.05    0.02       0
 2014 232    58    2184   0.078    1889   0.067    5649       0    5649     543    1091    1654    1180    1181       0      85      11      25      47       1       1    1394     227     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.19    0.15    0.25    0.40    0.26    0.13    0.00    0.83    0.07    0.14    0.31    0.22    0.10    0.00    0.35    0.08    0.11    0.10    0.05    0.02       0
 2014 233    59    2183   0.078    1888   0.067    5647       0    5647     542    1091    1653    1180    1181       0      84      11      25      46       1       1    1393     227     457     691       9       9    4169     304     609     915    1169    1171    0.00    1.15    0.14    0.24    0.39    0.25    0.13    0.00    0.80    0.07    0.13    0.29    0.21    0.10    0.00    0.35    0.08    0.11    0.10    0.05    0.02       0
 2014 234    60    2182   0.078    1887   0.067    5645       0    5645     542    1090    1652    1180    1181       0      83      11      24      46       1       1    1392     227     456     690       9       9    4169     304     609     915    1169    1171    0.00    1.12    0.14    0.23    0.37    0.24    0.13    0.00    0.76    0.06    0.12    0.28    0.20    0.10    0.00    0.35    0.08    0.11    0.10    0.05    0.02       0
 2014 235    61    2181   0.078    1887   0.067    5644       0    5644     542    1090    1651    1180    1181       0      82      11      24      45       1       1    1392     227     456     690       9       9    4169     304     609     915    1169    1171    0.00    1.08    0.14    0.23    0.36    0.23    0.12    0.00    0.73    0.06    0.12    0.26    0.19    0.10    0.00    0.35    0.08    0.11    0.10    0.05    0.02       0
 2014 236    62    2180   0.078    1886   0.067    5642       0    5642     542    1089    1650    1180    1181       0      81      11      24      44       1       1    1391     227     456     690       9       9    4169     304     609     915    1169    1171    0.00    1.05    0.13    0.22    0.35    0.22    0.12    0.00    0.69    0.06    0.11    0.25    0.18    0.10    0.00    0.35    0.08    0.11    0.09    0.05    0.02       0
 2014 237    63    2179   0.078    1886   0.067    5640       0    5640     541    1088    1649    1180    1181       0      80      11      24      44       1       1    1391     227     456     690       9       9    4168     304     609     915    1169    1171    0.00    1.01    0.13    0.22    0.33    0.21    0.12    0.00    0.66    0.05    0.11    0.24    0.17    0.09    0.00    0.35    0.08    0.11    0.09    0.05    0.02       0
 2014 238    64    2178   0.078    1885   0.067    5639       0    5639     541    1088    1648    1180    1181       0      79      11      23      43       1       1    1390     227     456     689       9       9    4168     304     609     915    1169    1171    0.00    0.97    0.13    0.21    0.32    0.20    0.11    0.00    0.62    0.05    0.10    0.22    0.16    0.09    0.00    0.35    0.08    0.11    0.09    0.05    0.02       0
 2014 239    65    2177   0.078    1885   0.067    5637       0    5637     541    1087    1648    1180    1181       0      78      11      23      43       1       1    1390     226     455     689       9       9    4168     304     609     915    1169    1171    0.00    0.93    0.13    0.21    0.31    0.19    0.11    0.00    0.59    0.05    0.10    0.21    0.15    0.08    0.00    0.35    0.08    0.11    0.09    0.05    0.02       0
 2014 240    66    2176   0.078    1884   0.067    5635       0    5635     541    1087    1647    1180    1181       0      77      10      23      42       1       1    1389     226     455     689       9       9    4168     304     609     915    1169    1171    0.00    0.89    0.12    0.20    0.29    0.18    0.10    0.00    0.55    0.05    0.09    0.20    0.14    0.08    0.00    0.35    0.08    0.11    0.09    0.05    0.02       0
 2014 241    67    2175   0.078    1883   0.067    5634       0    5634     540    1086    1646    1180    1181       0      76      10      22      41       1       1    1388     226     455     689       9       9    4168     304     609     915    1169    1171    0.00    0.86    0.12    0.19    0.28    0.17    0.09    0.00    0.51    0.04    0.08    0.18    0.13    0.07    0.00    0.34    0.08    0.11    0.09    0.05    0.02       0
 2014 242    68    2174   0.078    1883   0.067    5632       0    5632     540    1086    1645    1180    1181       0      75      10      22      41       1       1    1388     226     455     688       9       9    4168     304     609     915    1169    1171    0.00    0.82    0.12    0.19    0.26    0.16    0.09    0.00    0.48    0.04    0.08    0.17    0.12    0.07    0.00    0.34    0.08    0.11    0.09    0.04    0.02       0
 2014 243    69    2173   0.078    1882   0.067    5631       0    5631     540    1085    1644    1180    1181       0      74      10      22      40       1       1    1387     226     455     688       9       9    4168     304     609     915    1169    1171    0.00    0.79    0.11    0.18    0.25    0.16    0.08    0.00    0.45    0.04    0.07    0.16    0.11    0.06    0.00    0.34    0.08    0.11    0.09    0.04    0.02       0
